NLuc,CLuc,Experiment,Replicate,Volume,Area,VpA,VpA_base,VpA_norm,Ref_sample
AtMLO1,AtEXO70D3,3,2,-2284.71,58.03,-39.37,40.98,0.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70E1,3,2,-4869.57,58.03,-83.91,-3.56,0.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70E2,3,2,12473.29,58.03,214.94,295.29,0.02,AtMLO1-AtCAM2
AtMLO1,AtEXO70H1,3,2,1496574.63,79.13,18912.11,18992.46,1.21,AtMLO1-AtCAM2
AtMLO1,AtEXO70H2,3,2,71367.50,58.03,1229.82,1310.17,0.08,AtMLO1-AtCAM2
AtMLO1,AtEXO70H4,3,2,96759.75,38.85,2490.78,2571.13,0.16,AtMLO1-AtCAM2
AtMLO1,AtEXO70H7,3,2,381600.50,38.85,9823.12,9903.47,0.63,AtMLO1-AtCAM2
AtMLO1,AtCAM2,3,2,1533157.39,98.32,15594.03,15674.38,1.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70D2,3,3,25188.57,58.03,434.05,555.72,0.04,AtMLO1-AtCAM2
AtMLO1,AtEXO70D3,3,3,20958.00,58.03,361.15,482.82,0.04,AtMLO1-AtCAM2
AtMLO1,AtEXO70E1,3,3,-5147.75,38.85,-132.51,-10.84,0.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70E2,3,3,175.86,58.03,3.03,124.70,0.01,AtMLO1-AtCAM2
AtMLO1,AtEXO70H1,3,3,217203.00,79.13,2744.78,2866.45,0.22,AtMLO1-AtCAM2
AtMLO1,AtEXO70H2,3,3,35155.64,58.03,605.81,727.48,0.05,AtMLO1-AtCAM2
AtMLO1,AtEXO70H4,3,3,196818.29,58.03,3391.61,3513.28,0.26,AtMLO1-AtCAM2
AtMLO1,AtEXO70H7,3,3,129495.86,58.03,2231.50,2353.16,0.18,AtMLO1-AtCAM2
AtMLO1,AtCAM2,3,3,1040241.88,79.13,13145.46,13267.13,1.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70D2,3,4,26106.50,58.03,449.87,992.78,0.07,AtMLO1-AtCAM2
AtMLO1,AtEXO70D3,3,4,7976.00,58.03,137.44,680.35,0.05,AtMLO1-AtCAM2
AtMLO1,AtEXO70E1,3,4,3557.43,58.03,61.30,604.21,0.04,AtMLO1-AtCAM2
AtMLO1,AtEXO70E2,3,4,-17840.72,98.32,-181.46,361.45,0.03,AtMLO1-AtCAM2
AtMLO1,AtEXO70H1,3,4,39659.57,58.03,683.42,1226.33,0.09,AtMLO1-AtCAM2
AtMLO1,AtEXO70H2,3,4,11397.75,38.85,293.40,836.31,0.06,AtMLO1-AtCAM2
AtMLO1,AtEXO70H4,3,4,-45449.38,79.13,-574.34,-31.43,0.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70H7,3,4,36988.38,79.13,467.42,1010.33,0.07,AtMLO1-AtCAM2
AtMLO1,AtCAM2,3,4,1343699.11,98.32,13667.02,14209.93,1.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70D2,4,1,78411.75,35.07,2235.55,1947.82,0.05,AtMLO1-AtCAM2
AtMLO1,AtEXO70D3,4,1,13371.36,52.40,255.20,-32.53,0.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70E1,4,1,58750.44,88.77,661.83,374.10,0.01,AtMLO1-AtCAM2
AtMLO1,AtEXO70E2,4,1,1290902.28,88.77,14542.09,14254.36,0.34,AtMLO1-AtCAM2
AtMLO1,AtEXO70H1,4,1,233655.61,88.77,2632.14,2344.42,0.06,AtMLO1-AtCAM2
AtMLO1,AtEXO70H2,4,1,36046.64,52.40,687.97,400.24,0.01,AtMLO1-AtCAM2
AtMLO1,AtEXO70H4,4,1,143988.64,52.40,2748.09,2460.36,0.06,AtMLO1-AtCAM2
AtMLO1,AtEXO70H7,4,1,130645.29,52.40,2493.42,2205.69,0.05,AtMLO1-AtCAM2
AtMLO1,AtCAM2,4,1,3781242.11,88.77,42595.92,42308.20,1.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70D2,4,2,264419.11,88.77,2978.70,3005.97,0.84,AtMLO1-AtCAM2
AtMLO1,AtEXO70D3,4,2,1111.86,52.40,21.22,48.49,0.01,AtMLO1-AtCAM2
AtMLO1,AtEXO70E1,4,2,251.21,52.40,4.79,32.06,0.01,AtMLO1-AtCAM2
AtMLO1,AtEXO70E2,4,2,-2147.63,71.45,-30.06,-2.79,0.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70H1,4,2,953521.75,116.48,8185.89,8213.16,2.30,AtMLO1-AtCAM2
AtMLO1,AtEXO70H2,4,2,99575.00,52.40,1900.43,1927.70,0.54,AtMLO1-AtCAM2
AtMLO1,AtEXO70H4,4,2,60632.44,71.45,848.61,875.88,0.25,AtMLO1-AtCAM2
AtMLO1,AtEXO70H7,4,2,112060.50,71.45,1568.40,1595.67,0.45,AtMLO1-AtCAM2
AtMLO1,AtCAM2,4,2,314084.78,88.77,3538.18,3565.45,1.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70D2,4,3,48910.93,52.40,933.49,1237.01,0.04,AtMLO1-AtCAM2
AtMLO1,AtEXO70D3,4,3,-949.86,52.40,-18.13,285.40,0.01,AtMLO1-AtCAM2
AtMLO1,AtEXO70E1,4,3,-11096.75,35.07,-316.37,-12.85,0.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70E2,4,3,-1721.00,35.07,-49.07,254.46,0.01,AtMLO1-AtCAM2
AtMLO1,AtEXO70H1,4,3,474774.06,71.45,6644.93,6948.46,0.22,AtMLO1-AtCAM2
AtMLO1,AtEXO70H2,4,3,251073.71,52.40,4791.85,5095.38,0.16,AtMLO1-AtCAM2
AtMLO1,AtEXO70H4,4,3,65943.86,52.40,1258.57,1562.09,0.05,AtMLO1-AtCAM2
AtMLO1,AtEXO70H7,4,3,-8163.00,52.40,-155.79,147.73,0.00,AtMLO1-AtCAM2
AtMLO1,AtCAM2,4,3,2232043.88,71.45,31239.65,31543.18,1.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70D2,4,4,42660.64,52.40,814.20,955.80,0.10,AtMLO1-AtCAM2
AtMLO1,AtEXO70D3,4,4,-10638.63,71.45,-148.90,-7.30,0.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70E1,4,4,-2022.25,35.07,-57.66,83.94,0.01,AtMLO1-AtCAM2
AtMLO1,AtEXO70E2,4,4,7357.00,35.07,209.75,351.35,0.04,AtMLO1-AtCAM2
AtMLO1,AtEXO70H1,4,4,8645.00,35.07,246.47,388.07,0.04,AtMLO1-AtCAM2
AtMLO1,AtEXO70H2,4,4,4627.36,52.40,88.32,229.91,0.02,AtMLO1-AtCAM2
AtMLO1,AtEXO70H4,4,4,22237.00,35.07,633.98,775.58,0.08,AtMLO1-AtCAM2
AtMLO1,AtEXO70H7,4,4,46599.00,35.07,1328.55,1470.15,0.15,AtMLO1-AtCAM2
AtMLO1,AtCAM2,4,4,1141425.55,116.48,9799.02,9940.62,1.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70D2,5,1,6083.75,35.07,173.45,247.61,0.01,AtMLO1-AtCAM2
AtMLO1,AtEXO70D3,5,1,-3924.29,52.40,-74.90,-0.74,0.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70E1,5,1,5191.44,71.45,72.66,146.82,0.01,AtMLO1-AtCAM2
AtMLO1,AtEXO70E2,5,1,-2302.25,35.07,-65.64,8.52,0.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70H1,5,1,135933.36,52.40,2594.35,2668.50,0.10,AtMLO1-AtCAM2
AtMLO1,AtEXO70H2,5,1,69277.38,71.45,969.61,1043.76,0.04,AtMLO1-AtCAM2
AtMLO1,AtEXO70H4,5,1,10246.50,24.68,415.13,489.29,0.02,AtMLO1-AtCAM2
AtMLO1,AtEXO70H7,5,1,535900.55,116.48,4600.65,4674.81,0.17,AtMLO1-AtCAM2
AtMLO1,AtCAM2,5,1,3245101.90,116.48,27858.87,27933.02,1.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70D2,5,2,102369.50,88.77,1153.20,1099.39,0.07,AtMLO1-AtCAM2
AtMLO1,AtEXO70D3,5,2,11995.83,88.77,135.13,81.33,0.01,AtMLO1-AtCAM2
AtMLO1,AtEXO70E1,5,2,21805.81,71.45,305.19,251.39,0.02,AtMLO1-AtCAM2
AtMLO1,AtEXO70E2,5,2,1153.50,24.68,46.73,-7.07,0.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70H1,5,2,1334486.61,88.77,15033.07,14979.27,1.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70H2,5,2,17819.50,35.07,508.04,454.23,0.03,AtMLO1-AtCAM2
AtMLO1,AtEXO70H4,5,2,75899.14,52.40,1448.57,1394.76,0.09,AtMLO1-AtCAM2
AtMLO1,AtEXO70H7,5,2,137472.50,35.07,3919.39,3865.58,0.26,AtMLO1-AtCAM2
AtMLO1,AtCAM2,5,2,1330608.28,88.77,14989.38,14935.58,1.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70D2,5,3,25008.50,35.07,713.00,874.91,0.08,AtMLO1-AtCAM2
AtMLO1,AtEXO70D3,5,3,2609.43,52.40,49.80,211.71,0.02,AtMLO1-AtCAM2
AtMLO1,AtEXO70E1,5,3,-9448.07,52.40,-180.32,-18.41,0.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70E2,5,3,3048.60,24.68,123.51,285.42,0.03,AtMLO1-AtCAM2
AtMLO1,AtEXO70H1,5,3,578066.33,88.77,6511.95,6673.86,0.61,AtMLO1-AtCAM2
AtMLO1,AtEXO70H2,5,3,37954.25,35.07,1082.09,1244.00,0.11,AtMLO1-AtCAM2
AtMLO1,AtEXO70H4,5,3,19527.50,24.68,791.15,953.06,0.09,AtMLO1-AtCAM2
AtMLO1,AtEXO70H7,5,3,45873.75,35.07,1307.88,1469.79,0.13,AtMLO1-AtCAM2
AtMLO1,AtCAM2,5,3,567929.79,52.40,10839.19,11001.10,1.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70D2,5,4,1211.30,24.68,49.08,366.46,0.11,AtMLO1-AtCAM2
AtMLO1,AtEXO70D3,5,4,2952.43,52.40,56.35,373.74,0.11,AtMLO1-AtCAM2
AtMLO1,AtEXO70E1,5,4,15508.86,52.40,295.99,613.38,0.18,AtMLO1-AtCAM2
AtMLO1,AtEXO70E2,5,4,104922.50,35.07,2991.38,3308.76,0.99,AtMLO1-AtCAM2
AtMLO1,AtEXO70H1,5,4,170567.00,52.40,3255.35,3572.73,1.07,AtMLO1-AtCAM2
AtMLO1,AtEXO70H2,5,4,-7.57,52.40,-0.14,317.24,0.10,AtMLO1-AtCAM2
AtMLO1,AtEXO70H4,5,4,17088.50,35.07,487.20,804.59,0.24,AtMLO1-AtCAM2
AtMLO1,AtEXO70H7,5,4,-12100.00,35.07,-344.98,-27.59,-0.01,AtMLO1-AtCAM2
AtMLO1,AtCAM2,5,4,215792.31,71.45,3020.23,3337.61,1.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70D2,6,1,151703.94,79.71,1903.19,2367.86,0.20,AtMLO1-AtCAM2
AtMLO1,AtEXO70D3,6,1,-6808.57,47.05,-144.71,319.95,0.03,AtMLO1-AtCAM2
AtMLO1,AtEXO70E1,6,1,-15511.00,31.50,-492.49,-27.82,0.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70E2,6,1,68457.43,47.05,1455.04,1919.71,0.16,AtMLO1-AtCAM2
AtMLO1,AtEXO70H1,6,1,566618.69,64.16,8831.76,9296.42,0.78,AtMLO1-AtCAM2
AtMLO1,AtEXO70H2,6,1,106130.94,64.16,1654.24,2118.90,0.18,AtMLO1-AtCAM2
AtMLO1,AtEXO70H4,6,1,13786.00,22.16,622.02,1086.68,0.09,AtMLO1-AtCAM2
AtMLO1,AtEXO70H7,6,1,233060.19,64.16,3632.66,4097.32,0.34,AtMLO1-AtCAM2
AtMLO1,AtCAM2,6,1,914536.89,79.71,11473.28,11937.94,1.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70D2,6,2,169357.64,47.05,3599.64,3787.64,0.20,AtMLO1-AtCAM2
AtMLO1,AtEXO70D3,6,2,2528.57,47.05,53.74,241.74,0.01,AtMLO1-AtCAM2
AtMLO1,AtEXO70E1,6,2,-9833.71,47.05,-209.01,-21.02,0.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70E2,6,2,2979.80,22.16,134.45,322.44,0.02,AtMLO1-AtCAM2
AtMLO1,AtEXO70H1,6,2,180325.07,47.05,3832.75,4020.75,0.22,AtMLO1-AtCAM2
AtMLO1,AtEXO70H2,6,2,29887.67,79.71,374.95,562.95,0.03,AtMLO1-AtCAM2
AtMLO1,AtEXO70H4,6,2,34483.13,64.16,537.48,725.47,0.04,AtMLO1-AtCAM2
AtMLO1,AtEXO70H7,6,2,275221.11,79.71,3452.77,3640.77,0.20,AtMLO1-AtCAM2
AtMLO1,AtCAM2,6,2,1933188.30,104.60,18482.56,18670.55,1.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70D2,6,3,1884.70,22.16,85.04,436.65,0.05,AtMLO1-AtCAM2
AtMLO1,AtEXO70D3,6,3,11098.29,47.05,235.89,587.51,0.06,AtMLO1-AtCAM2
AtMLO1,AtEXO70E1,6,3,108625.81,64.16,1693.13,2044.74,0.22,AtMLO1-AtCAM2
AtMLO1,AtEXO70E2,6,3,31372.86,47.05,666.82,1018.44,0.11,AtMLO1-AtCAM2
AtMLO1,AtEXO70H1,6,3,1053410.15,104.60,10071.30,10422.91,1.12,AtMLO1-AtCAM2
AtMLO1,AtEXO70H2,6,3,98075.00,31.50,3113.96,3465.58,0.37,AtMLO1-AtCAM2
AtMLO1,AtEXO70H4,6,3,-8634.50,22.16,-389.59,-37.97,0.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70H7,6,3,52953.50,47.05,1125.51,1477.13,0.16,AtMLO1-AtCAM2
AtMLO1,AtCAM2,6,3,422231.29,47.05,8974.40,9326.01,1.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70D2,6,4,58221.57,47.05,1237.48,1178.59,0.04,AtMLO1-AtCAM2
AtMLO1,AtEXO70D3,6,4,-27.93,47.05,-0.59,-59.49,0.00,AtMLO1-AtCAM2
AtMLO1,AtEXO70E1,6,4,23401.50,31.50,743.02,684.12,0.02,AtMLO1-AtCAM2
AtMLO1,AtEXO70E2,6,4,34169.00,31.50,1084.89,1026.00,0.03,AtMLO1-AtCAM2
AtMLO1,AtEXO70H1,6,4,570222.06,79.71,7153.69,7094.80,0.22,AtMLO1-AtCAM2
AtMLO1,AtEXO70H2,6,4,68227.93,47.05,1450.16,1391.27,0.04,AtMLO1-AtCAM2
AtMLO1,AtEXO70H4,6,4,267562.50,31.50,8495.33,8436.44,0.26,AtMLO1-AtCAM2
AtMLO1,AtEXO70H7,6,4,155715.21,47.05,3309.68,3250.78,0.10,AtMLO1-AtCAM2
AtMLO1,AtCAM2,6,4,2114797.31,64.16,32962.87,32903.97,1.00,AtMLO1-AtCAM2
AtMLO7,AtEXO70A1,1,1,21609.50,41.14,525.31,563.68,0.07,AtMLO7-AtCAM2
AtMLO7,MmExoc7,1,1,938149.44,83.80,11195.51,11233.88,1.36,AtMLO7-AtCAM2
AtMLO7,ScExo70,1,1,-2553.43,61.45,-41.55,-3.18,0.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70G1,1,1,17505.75,41.14,425.55,463.92,0.06,AtMLO7-AtCAM2
AtMLO7,AtEXO70B1,1,1,-72.25,41.14,-1.76,36.61,0.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70B2,1,1,44959.57,61.45,731.63,770.00,0.09,AtMLO7-AtCAM2
AtMLO7,AtEXO70C1,1,1,22827.00,61.45,371.47,409.83,0.05,AtMLO7-AtCAM2
AtMLO7,AtEXO70C2,1,1,598496.63,83.80,7142.23,7180.60,0.87,AtMLO7-AtCAM2
AtMLO7,AtCAM2,1,1,505151.07,61.45,8220.38,8258.75,1.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70A1,1,2,598071.50,41.14,14538.65,14803.98,1.32,AtMLO7-AtCAM2
AtMLO7,MmExoc7,1,2,1249284.86,61.45,20329.75,20595.08,1.83,AtMLO7-AtCAM2
AtMLO7,ScExo70,1,2,-17771.71,61.45,-289.20,-23.87,0.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70G1,1,2,82830.57,61.45,1347.91,1613.24,0.14,AtMLO7-AtCAM2
AtMLO7,AtEXO70B1,1,2,562.57,61.45,9.15,274.49,0.02,AtMLO7-AtCAM2
AtMLO7,AtEXO70B2,1,2,95132.14,61.45,1548.10,1813.43,0.16,AtMLO7-AtCAM2
AtMLO7,AtEXO70C1,1,2,168056.19,83.80,2005.52,2270.85,0.20,AtMLO7-AtCAM2
AtMLO7,AtEXO70C2,1,2,1552531.78,104.11,14912.23,15177.56,1.35,AtMLO7-AtCAM2
AtMLO7,AtCAM2,1,2,318085.00,28.95,10988.14,11253.48,1.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70A1,1,3,-2446.50,28.95,-84.51,69.23,0.00,AtMLO7-AtCAM2
AtMLO7,MmExoc7,1,3,996527.56,83.80,11892.18,12045.92,0.57,AtMLO7-AtCAM2
AtMLO7,ScExo70,1,3,-1026.64,61.45,-16.71,137.03,0.01,AtMLO7-AtCAM2
AtMLO7,AtEXO70G1,1,3,85498.50,41.14,2078.40,2232.14,0.11,AtMLO7-AtCAM2
AtMLO7,AtEXO70B1,1,3,-6572.00,41.14,-159.76,-6.02,0.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70B2,1,3,34394.50,41.14,836.10,989.84,0.05,AtMLO7-AtCAM2
AtMLO7,AtEXO70C1,1,3,31600.00,41.14,768.17,921.91,0.04,AtMLO7-AtCAM2
AtMLO7,AtEXO70C2,1,3,94572.40,28.95,3266.97,3420.71,0.16,AtMLO7-AtCAM2
AtMLO7,AtCAM2,1,3,858303.50,41.14,20864.68,21018.43,1.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70A1,1,4,5472.00,41.14,133.02,170.45,0.01,AtMLO7-AtCAM2
AtMLO7,MmExoc7,1,4,373685.36,61.45,6081.02,6118.45,0.21,AtMLO7-AtCAM2
AtMLO7,ScExo70,1,4,-1918.00,41.14,-46.63,-9.20,0.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70G1,1,4,1627337.43,61.45,26481.84,26519.27,0.92,AtMLO7-AtCAM2
AtMLO7,AtEXO70B1,1,4,4198.64,61.45,68.32,105.75,0.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70B2,1,4,25230.25,41.14,613.33,650.76,0.02,AtMLO7-AtCAM2
AtMLO7,AtEXO70C1,1,4,145516.50,41.14,3537.39,3574.82,0.12,AtMLO7-AtCAM2
AtMLO7,AtEXO70C2,1,4,673663.64,61.45,10962.60,11000.03,0.38,AtMLO7-AtCAM2
AtMLO7,AtCAM2,1,4,1768953.64,61.45,28786.38,28823.81,1.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70A1,2,1,1634.00,61.45,26.59,-9.70,0.00,AtMLO7-AtCAM2
AtMLO7,MmExoc7,2,1,1212590.72,104.11,11647.06,11610.77,2.75,AtMLO7-AtCAM2
AtMLO7,ScExo70,2,1,26853.50,104.11,257.93,221.64,0.05,AtMLO7-AtCAM2
AtMLO7,AtEXO70G1,2,1,100775.81,83.80,1202.62,1166.32,0.28,AtMLO7-AtCAM2
AtMLO7,AtEXO70B1,2,1,12393.56,83.80,147.90,111.60,0.03,AtMLO7-AtCAM2
AtMLO7,AtEXO70B2,2,1,133640.78,104.11,1283.63,1247.34,0.29,AtMLO7-AtCAM2
AtMLO7,AtEXO70C1,2,1,95507.50,83.80,1139.75,1103.45,0.26,AtMLO7-AtCAM2
AtMLO7,AtEXO70C2,2,1,696946.33,104.11,6694.24,6657.95,1.57,AtMLO7-AtCAM2
AtMLO7,AtCAM2,2,1,175439.75,41.14,4264.80,4228.51,1.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70A1,2,2,-14697.44,83.80,-175.39,-33.62,-0.01,AtMLO7-AtCAM2
AtMLO7,MmExoc7,2,2,957369.44,83.80,11424.88,11566.66,2.05,AtMLO7-AtCAM2
AtMLO7,ScExo70,2,2,33442.85,136.61,244.80,386.58,0.07,AtMLO7-AtCAM2
AtMLO7,AtEXO70G1,2,2,179822.05,136.61,1316.27,1458.05,0.26,AtMLO7-AtCAM2
AtMLO7,AtEXO70B1,2,2,37845.80,136.61,277.03,418.80,0.07,AtMLO7-AtCAM2
AtMLO7,AtEXO70B2,2,2,199034.39,104.11,1911.75,2053.52,0.36,AtMLO7-AtCAM2
AtMLO7,AtEXO70C1,2,2,61792.50,104.11,593.52,735.30,0.13,AtMLO7-AtCAM2
AtMLO7,AtEXO70C2,2,2,1713990.89,104.11,16463.06,16604.84,2.94,AtMLO7-AtCAM2
AtMLO7,AtCAM2,2,2,461955.19,83.80,5512.80,5654.57,1.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70A1,2,3,19701.71,61.45,320.61,489.80,0.07,AtMLO7-AtCAM2
AtMLO7,MmExoc7,2,3,275711.31,83.80,3290.23,3459.42,0.48,AtMLO7-AtCAM2
AtMLO7,ScExo70,2,3,-14699.69,83.80,-175.42,-6.23,0.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70G1,2,3,-5992.64,61.45,-97.52,71.67,0.01,AtMLO7-AtCAM2
AtMLO7,AtEXO70B1,2,3,-5509.14,61.45,-89.65,79.54,0.01,AtMLO7-AtCAM2
AtMLO7,AtEXO70B2,2,3,186630.50,61.45,3037.06,3206.25,0.45,AtMLO7-AtCAM2
AtMLO7,AtEXO70C1,2,3,69820.60,28.95,2411.93,2581.12,0.36,AtMLO7-AtCAM2
AtMLO7,AtEXO70C2,2,3,131079.50,41.14,3186.44,3355.63,0.47,AtMLO7-AtCAM2
AtMLO7,AtCAM2,2,3,430840.86,61.45,7011.12,7180.31,1.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70A1,2,4,-5814.75,83.80,-69.39,187.17,0.15,AtMLO7-AtCAM2
AtMLO7,MmExoc7,2,4,820721.94,83.80,9794.18,10050.74,8.02,AtMLO7-AtCAM2
AtMLO7,ScExo70,2,4,5523.14,61.45,89.88,346.44,0.28,AtMLO7-AtCAM2
AtMLO7,AtEXO70G1,2,4,58451.25,41.14,1420.90,1677.47,1.34,AtMLO7-AtCAM2
AtMLO7,AtEXO70B1,2,4,16506.29,61.45,268.61,525.17,0.42,AtMLO7-AtCAM2
AtMLO7,AtEXO70B2,2,4,-11223.75,41.14,-272.84,-16.28,-0.01,AtMLO7-AtCAM2
AtMLO7,AtEXO70C1,2,4,15317.50,41.14,372.36,628.92,0.50,AtMLO7-AtCAM2
AtMLO7,AtEXO70C2,2,4,44269.40,28.95,1529.27,1785.84,1.42,AtMLO7-AtCAM2
AtMLO7,AtCAM2,2,4,28864.70,28.95,997.12,1253.69,1.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70A1,3,1,296168.75,38.21,7752.07,7610.76,0.74,AtMLO7-AtCAM2
AtMLO7,MmExoc7,3,1,1778808.45,126.88,14019.74,13878.44,1.35,AtMLO7-AtCAM2
AtMLO7,ScExo70,3,1,-911.56,77.83,-11.71,-153.02,-0.01,AtMLO7-AtCAM2
AtMLO7,AtEXO70G1,3,1,241194.25,126.88,1900.98,1759.68,0.17,AtMLO7-AtCAM2
AtMLO7,AtEXO70B1,3,1,105543.75,38.21,2762.55,2621.25,0.26,AtMLO7-AtCAM2
AtMLO7,AtEXO70B2,3,1,361336.94,96.69,3736.99,3595.69,0.35,AtMLO7-AtCAM2
AtMLO7,AtEXO70C1,3,1,364200.90,126.88,2870.46,2729.16,0.27,AtMLO7-AtCAM2
AtMLO7,AtEXO70C2,3,1,1887931.18,151.41,12469.36,12328.06,1.20,AtMLO7-AtCAM2
AtMLO7,AtCAM2,3,1,1319942.95,126.88,10403.18,10261.88,1.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70A1,3,2,6328.07,57.07,110.88,181.42,0.06,AtMLO7-AtCAM2
AtMLO7,MmExoc7,3,2,20538.29,57.07,359.87,430.40,0.14,AtMLO7-AtCAM2
AtMLO7,ScExo70,3,2,-4010.13,77.83,-51.53,19.01,0.01,AtMLO7-AtCAM2
AtMLO7,AtEXO70G1,3,2,3642.50,38.21,95.34,165.88,0.05,AtMLO7-AtCAM2
AtMLO7,AtEXO70B1,3,2,-2741.50,38.21,-71.76,-1.22,0.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70B2,3,2,-2158.75,38.21,-56.50,14.03,0.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70C1,3,2,100623.50,57.07,1763.10,1833.64,0.59,AtMLO7-AtCAM2
AtMLO7,AtEXO70C2,3,2,18957.40,26.89,705.13,775.66,0.25,AtMLO7-AtCAM2
AtMLO7,AtCAM2,3,2,237429.94,77.83,3050.81,3121.34,1.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70A1,3,3,-7153.93,57.07,-125.35,21.52,0.00,AtMLO7-AtCAM2
AtMLO7,MmExoc7,3,3,199548.94,77.83,2564.06,2710.93,0.43,AtMLO7-AtCAM2
AtMLO7,ScExo70,3,3,-5682.50,38.21,-148.74,-1.87,0.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70G1,3,3,112106.57,57.07,1964.30,2111.17,0.33,AtMLO7-AtCAM2
AtMLO7,AtEXO70B1,3,3,12688.43,57.07,222.32,369.19,0.06,AtMLO7-AtCAM2
AtMLO7,AtEXO70B2,3,3,181800.00,96.69,1880.20,2027.06,0.32,AtMLO7-AtCAM2
AtMLO7,AtEXO70C1,3,3,251703.56,77.83,3234.21,3381.08,0.53,AtMLO7-AtCAM2
AtMLO7,AtEXO70C2,3,3,603982.88,77.83,7760.75,7907.62,1.25,AtMLO7-AtCAM2
AtMLO7,AtCAM2,3,3,598251.72,96.69,6187.19,6334.05,1.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70A1,3,4,29893.81,77.83,384.11,229.47,0.01,AtMLO7-AtCAM2
AtMLO7,MmExoc7,3,4,579431.71,57.07,10152.67,9998.02,0.55,AtMLO7-AtCAM2
AtMLO7,ScExo70,3,4,3621.30,26.89,134.70,-19.95,0.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70G1,3,4,110056.44,96.69,1138.22,983.57,0.05,AtMLO7-AtCAM2
AtMLO7,AtEXO70B1,3,4,93235.79,57.07,1633.66,1479.01,0.08,AtMLO7-AtCAM2
AtMLO7,AtEXO70B2,3,4,67978.79,57.07,1191.11,1036.46,0.06,AtMLO7-AtCAM2
AtMLO7,AtEXO70C1,3,4,31808.50,38.21,832.57,677.92,0.04,AtMLO7-AtCAM2
AtMLO7,AtEXO70C2,3,4,68641.50,38.21,1796.66,1642.01,0.09,AtMLO7-AtCAM2
AtMLO7,AtCAM2,3,4,1778123.89,96.69,18389.56,18234.91,1.00,AtMLO7-AtCAM2
AtMLO7,AtEXO70A1,4,1,-7031.14,54.24,-129.62,224.25,0.01,AtMLO7-AtCAM2
AtMLO7,MmExoc7,4,1,1485726.70,120.59,12320.67,12674.55,0.77,AtMLO7-AtCAM2
AtMLO7,ScExo70,4,1,-1501.63,73.97,-20.30,333.58,0.02,AtMLO7-AtCAM2
AtMLO7,AtEXO70G1,4,1,517886.36,143.90,3598.96,3952.84,0.24,AtMLO7-AtCAM2
AtMLO7,AtEXO70B1,4,1,48555.00,54.24,895.15,1249.03,0.08,AtMLO7-AtCAM2
AtMLO7,AtEXO70B2,4,1,-9540.60,25.55,-373.38,-19.50,0.00,AtMLO7-AtCAM2
